epoch,acc,loss,val_acc,val_loss
0,0.6721954,0.5867926960775576,0.91195256,0.3480781136202986
1,0.9029253,0.302524888671213,0.9194799,0.26286260038614273
2,0.91593295,0.26437416121520224,0.910812,0.26873092641578106
3,0.92439646,0.23583403998767405,0.9276916,0.22810152039801987
4,0.9312127,0.21183318639323814,0.935219,0.20109811699847235
5,0.93587047,0.1984999866685858,0.944115,0.17755629592677102
6,0.9406419,0.18355258747584033,0.9331661,0.21387389355277928
7,0.9416643,0.18160930159344352,0.9375,0.1984010666989497
8,0.9447884,0.17472439315386945,0.9477646,0.17088759546406077
9,0.9460949,0.17131644032675497,0.94502735,0.17731243574543157
10,0.9476853,0.16568489769985226,0.94092155,0.1909364772566261
11,0.9477989,0.16723785406146258,0.94958943,0.16161394521702815
12,0.94711727,0.1652790855656536,0.94365877,0.16490277911733536
13,0.9491054,0.1628604867342977,0.95164233,0.16296469547316758
14,0.9480829,0.16513448564615552,0.94981754,0.16902220132250856
15,0.9508662,0.1584065093858037,0.9491332,0.17271531889228708
16,0.9496734,0.16011183376645405,0.9507299,0.16028152089430034
17,0.9505254,0.15851399446182954,0.9479927,0.16765983450314859
18,0.9506958,0.1553663859029058,0.94365877,0.17766332784735592
19,0.9489918,0.1589470536964111,0.9505018,0.16116383963393688
20,0.9508662,0.1544018557435391,0.9548358,0.15122166923145308
21,0.9520023,0.15040451039842367,0.950958,0.1628663678157286
22,0.9492758,0.15961378422242797,0.9511861,0.15511328550259562
23,0.95154786,0.15348068912474142,0.944115,0.17813372605201536
24,0.94990057,0.15346218997438552,0.95232666,0.1564293691521361
25,0.95120704,0.15253384623118962,0.9470803,0.17584965403878342
26,0.95166147,0.15195296220343854,0.95392334,0.15482587871705963
27,0.9517183,0.15265363338351826,0.95232666,0.1618760688040052
28,0.9520591,0.1541807910684021,0.9484489,0.17845861097104357
29,0.9518887,0.15057346927776014,0.95369524,0.1512247363961961
30,0.950923,0.15412444694074032,0.95369524,0.15556755977390457
