epoch,acc,loss,val_acc,val_loss
0,0.7617722,0.4639616846293423,0.9201642,0.2681283120093119
1,0.93308717,0.23728268668584546,0.93020076,0.22692563789930656
2,0.9379154,0.2194068347026394,0.93635947,0.21289970236320566
3,0.9366657,0.22315270497535852,0.9381843,0.21228303167506726
4,0.93842655,0.21553777278239875,0.9377281,0.19806843960698503
5,0.93575686,0.2165503834038592,0.92974454,0.20312972470139065
6,0.9382562,0.20617309245652551,0.9356752,0.18589763775685408
7,0.9378018,0.18535115056774623,0.9372719,0.17778179765998448
8,0.94138026,0.1761619248467391,0.94981754,0.1656878965832021
9,0.94268674,0.17797290584439074,0.9484489,0.17033552208466687
10,0.9434252,0.17203467394886826,0.95278287,0.1650914681368392
11,0.9479125,0.1652000782635191,0.9550639,0.1587897767278835
12,0.9504118,0.1616603503238068,0.955292,0.15411554138264516
13,0.9501278,0.1616003070541892,0.9493613,0.17783439726344424
14,0.9491622,0.16218875107656688,0.9491332,0.1824084920264835
15,0.9522295,0.15310650726960687,0.95415145,0.15164963744689514
16,0.9529111,0.156628828254089,0.95415145,0.14752217446093577
17,0.9529111,0.15674695004728903,0.9550639,0.1616269432987175
18,0.9529679,0.15372471455706813,0.9514142,0.15878377197459884
19,0.9496166,0.16438540547823777,0.95643246,0.14794376136286416
20,0.9551264,0.1448411562837379,0.9578011,0.14439091348109673
21,0.9507526,0.15574690958940485,0.95278287,0.15037407321569912
22,0.9554104,0.14578481513823816,0.9571168,0.15272173790573856
23,0.9535927,0.15442050731973922,0.9568887,0.15452273347734535
24,0.9536495,0.15058089877618702,0.94981754,0.1551339526517983
25,0.954956,0.1478572679474607,0.9557482,0.1515639447845029
26,0.9559216,0.14373708990818057,0.95666057,0.15112256659126846
27,0.9526839,0.15544694939210854,0.957573,0.14195196786011657
28,0.955524,0.14236447744259811,0.9580292,0.1429654858109072
29,0.9563192,0.1411354649599321,0.9603102,0.14527640722175367
30,0.95722806,0.14021081422005685,0.959854,0.14554616192994763
31,0.955524,0.14124351575657476,0.957573,0.1446523299563105
32,0.9576257,0.1386362858646695,0.95232666,0.16577300710780343
33,0.95718014,0.14019331559133183,0.9571168,0.14397409630354738
34,0.95511436,0.14491106583500007,0.9578011,0.1507016657953606
35,0.955524,0.15145056716202673,0.9568887,0.14754450705283098
36,0.9581369,0.13795868067773898,0.9484489,0.15216904921443575
37,0.9588753,0.1378125391363065,0.9568887,0.15473208209350162
